ID,ID_MEDIA,ID_CATEGORY,ID_TRANSPORTER,ID_MATERIALS,ID_COMPANY,COUNTRY,NAME,PRICE,DESCRIPTION,QUANTITY,STOCK,WEIGHT,WIDTH,LENGHT,STATUS,HEIGHT
147,97,52,52,89,66,Uruguay,"Otter, brazilian",29180281,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi,51112,59178,40740,617,11460,AVAILABLE,9
148,29,52,7,88,69,Indonesia,Dabchick,54675237,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,71214,2672,26057,362,69595,VERIFYING,59
149,23,98,2,6,43,China,"Porcupine, prehensile-tailed",9887254,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,69889,59145,42072,192,66632,SOLD OUT,651
150,63,50,18,74,14,Slovenia,Asian elephant,39257270,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,3931,23852,43089,535,5737,ACTIVE,893
151,91,10,55,56,35,Malaysia,Bonnet macaque,82602278,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,97121,96845,64522,550,42591,SOLD OUT,270
152,69,78,81,84,53,Peru,"Goldeneye, common",598540,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,97354,92179,96565,519,62826,REPORTING,241
153,34,52,2,49,44,France,"Tortoise, radiated",5871677,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,13346,88812,26239,831,86685,INACTIVE,398
154,58,26,53,77,49,Greece,"Starling, cape",76767458,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,90553,5168,7708,493,24813,ACTIVE,474
155,31,70,63,1,46,Peru,"White-eye, cape",82752474,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,54057,41089,52520,429,61316,VERIFYING,521
156,67,29,37,29,38,Laos,Llama,9125135,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,89358,52363,84999,352,57904,SOLD OUT,906
157,30,33,67,72,58,China,Black-capped capuchin,75640421,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,62350,80600,96803,591,93616,REPORTING,822
158,69,73,31,24,50,Netherlands,"Marshbird, brown and yellow",26951989,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,26686,37218,64696,63,11105,REPORTING,613
159,95,67,2,45,64,South Korea,"Monkey, rhesus",6284788,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient,82163,98945,81343,694,31988,VERIFYING,200
160,23,100,44,37,82,Russia,"Macaw, blue and gold",87119194,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,64944,59245,63186,944,88920,SOLD OUT,7
161,59,54,19,18,92,Mayotte,"Pie, indian tree",5704713,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,60783,61869,69698,559,56614,SOLD OUT,396
162,41,59,2,87,98,Russia,Carpet snake,56440762,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,53511,4219,54583,102,49872,ACTIVE,45
163,77,43,88,74,23,Ukraine,Sportive lemur,37081253,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec,38911,61467,93976,33,32051,SOLD OUT,835
164,99,46,61,38,46,China,Whip-tailed wallaby,95029152,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices,28664,59268,24518,65,54028,ACTIVE,24
165,4,66,58,28,74,Indonesia,Cape white-eye,93675080,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus,43640,58979,93444,278,19194,ACTIVE,902
166,14,73,36,54,14,Portugal,Grey mouse lemur,35885203,porta volutpat erat quisque erat eros viverra eget congue eget,24961,87764,41064,493,90006,AVAILABLE,776
167,6,30,53,29,13,Philippines,Ground monitor (unidentified),40627497,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,1243,66514,23240,798,68828,SOLD OUT,107
168,19,80,75,64,81,France,"Echidna, short-beaked",57119041,ac enim in tempor turpis nec euismod scelerisque quam turpis,7564,70523,77457,863,24223,VERIFYING,43
169,75,92,61,84,38,Indonesia,"Deer, roe",35505878,id ligula suspendisse ornare consequat lectus in est risus auctor,7120,51491,53681,348,35833,ACTIVE,631
170,53,27,64,47,21,Finland,Yellow-throated sandgrouse,85365809,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,20506,62807,62287,371,40806,ACTIVE,789
171,65,56,30,36,4,China,Tarantula,98324845,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,6238,16048,69748,248,96121,SOLD OUT,176
172,91,50,58,33,97,Mayotte,European red squirrel,13454573,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,58469,88085,46736,12,66210,INACTIVE,462
173,24,55,74,84,2,China,Blue-footed booby,66373241,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus,38022,97463,8477,893,6577,INACTIVE,250
174,61,11,15,13,46,Yemen,"Shrike, southern white-crowned",66974955,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,85615,12917,29653,25,52200,VERIFYING,259
175,10,62,45,96,33,China,"Bustard, kori",49072860,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,52954,61859,90866,251,58915,VERIFYING,327
176,50,69,45,6,41,Malaysia,"Fox, grey",20815650,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis,99982,79128,42637,403,10995,VERIFYING,479
177,21,43,51,36,70,Japan,"Caiman, spectacled",30840510,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,26971,32040,45527,145,96510,ACTIVE,899
178,98,94,9,41,18,China,Spur-winged goose,78894898,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui,22072,45112,67132,793,22540,AVAILABLE,271
179,40,93,74,23,54,Guatemala,"Monitor, water",64309755,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,71087,45050,64559,902,25788,AVAILABLE,534
180,94,92,2,35,38,Brazil,"Iguana, marine",20651735,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis,94481,4096,1885,311,1341,SOLD OUT,755
181,90,41,24,55,2,Sweden,"Sungazer, yellow-brown",49500070,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,80418,44381,43484,294,68283,INACTIVE,826
182,38,95,7,23,89,Czech Republic,"Heron, yellow-crowned night",38898033,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,53571,72507,20026,33,89597,INACTIVE,948
183,82,20,37,3,25,Norway,"Dog, african wild",69857242,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,44749,6566,39178,190,32432,VERIFYING,876
184,42,25,10,62,6,Iran,Levaillant's barbet,26978647,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,77117,52453,86165,676,39896,REPORTING,610
185,67,24,87,86,39,France,"Cat, tiger",17931745,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,69193,3213,1189,153,504,SOLD OUT,675
186,29,31,84,100,18,Philippines,Gambel's quail,51688953,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,1052,68242,19873,788,78382,SOLD OUT,170
187,64,79,65,30,53,Peru,Blue catfish,44166693,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede,87024,60475,40399,229,75118,AVAILABLE,550
188,71,80,81,35,88,Indonesia,"Otter, brazilian",16729086,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,33912,71996,12780,277,98528,AVAILABLE,716
189,24,44,9,97,21,France,Bird (unidentified),19396295,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra,78900,61434,16726,601,71815,ACTIVE,196
190,27,2,30,7,100,Philippines,Stick insect,79475748,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,67447,68536,11283,362,67087,REPORTING,59
191,47,8,54,81,4,Japan,"Dog, bush",25834720,interdum venenatis turpis enim blandit mi in porttitor pede justo eu,495,59767,27796,872,48386,INACTIVE,607
192,25,20,47,51,56,Sri Lanka,"Rhea, common",69666940,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,94300,89895,36800,884,47646,INACTIVE,196
193,92,65,70,68,19,China,African darter,24325743,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna,88119,27748,50318,307,42291,VERIFYING,293
194,24,99,3,75,90,Philippines,Canadian tiger swallowtail butterfly,75037164,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,74474,51894,99358,640,43628,AVAILABLE,914
195,10,17,85,40,60,Mexico,"Stilt, black-winged",63092056,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,47750,2087,65698,301,47639,ACTIVE,750
196,54,44,27,27,83,Slovenia,"Kingfisher, pied",64884893,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,3043,62674,97941,570,6053,REPORTING,111
197,36,100,88,32,8,Philippines,"Flamingo, roseat",36761140,nulla sed accumsan felis ut at dolor quis odio consequat varius integer,37493,35246,78321,129,92431,SOLD OUT,167
198,42,86,37,41,32,Philippines,"Alligator, american",47298732,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,6425,76949,50589,367,25151,SOLD OUT,848
199,12,66,10,8,53,Samoa,"Goose, spur-winged",56173156,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,22605,54864,88965,173,6785,AVAILABLE,422
200,76,39,55,20,23,Indonesia,Wolf spider,84134396,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,265,49277,3262,537,352,REPORTING,778
201,11,84,94,25,92,Morocco,White-throated toucan,60731532,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,84140,25311,93743,753,68940,AVAILABLE,336
202,78,85,54,20,40,Russia,"Antelope, sable",25258115,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,36539,99935,5153,27,97825,REPORTING,388
203,6,87,71,44,37,Sweden,Nubian bee-eater,5232517,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,86842,80288,78402,875,85168,VERIFYING,336
204,11,14,68,73,50,Brazil,White-tailed jackrabbit,30989483,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum,47333,19458,75224,395,28162,REPORTING,573
205,41,58,24,79,67,Brazil,Nine-banded armadillo,44721797,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,35286,73828,84332,216,64004,ACTIVE,498
206,73,35,36,37,97,Indonesia,Long-crested hawk eagle,57285571,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est,85210,47789,16421,867,49009,REPORTING,455
207,62,60,33,40,59,China,Nile crocodile,90519156,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,57386,58787,33579,281,92284,SOLD OUT,538
208,10,23,7,9,48,Brazil,"Pelican, australian",25831128,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien,68934,69365,90799,248,31225,ACTIVE,825
209,50,5,48,37,72,China,"Bleu, blue-breasted cordon",704707,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,17817,65365,37478,171,84929,AVAILABLE,223
210,44,23,8,97,31,Russia,"Loris, slender",6305045,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,76836,80939,80480,942,20755,VERIFYING,27
211,97,72,95,36,30,Comoros,"Kudu, greater",39830013,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis,53035,87537,2526,672,2599,AVAILABLE,241
212,23,44,43,13,70,United States,Nyala,88151377,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,85809,30965,71632,74,94206,SOLD OUT,106
213,93,50,66,33,13,Austria,"Hawk-eagle, crowned",65081929,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,86044,90690,8218,350,87337,INACTIVE,353
214,71,41,39,63,8,Sweden,Hoffman's sloth,7413917,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,31551,76232,46244,766,66174,ACTIVE,482
215,81,34,12,13,87,Croatia,Fringe-eared oryx,64957523,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,90324,83543,33747,932,35089,REPORTING,487
216,62,89,73,97,47,Netherlands,Komodo dragon,28573632,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio,53205,71509,48913,828,57676,AVAILABLE,807
217,70,91,92,7,14,Argentina,Water moccasin,17009576,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,60891,5327,50790,935,26479,SOLD OUT,651
218,16,82,55,43,36,Russia,"Shrike, common boubou",98009683,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,83445,8530,38757,399,7192,VERIFYING,369
219,49,21,96,16,66,Portugal,Snowy egret,60023290,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,38544,58622,14160,40,23595,INACTIVE,821
220,60,99,22,30,36,Ukraine,Blue-faced booby,88722485,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,86559,68332,68930,881,14868,INACTIVE,126
221,100,38,38,56,64,Bolivia,"Fox, silver-backed",51766558,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,13929,42482,40429,146,52252,AVAILABLE,318
222,54,73,18,70,13,Lebanon,Southern lapwing,45748808,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis,15008,16898,52971,607,11017,ACTIVE,458
223,24,25,86,59,57,Philippines,Laughing kookaburra,26172906,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,32949,18814,32135,974,87996,AVAILABLE,443
224,14,79,57,46,28,Mexico,"Catfish, blue",14047611,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,56031,38544,65534,159,16891,AVAILABLE,670
225,44,18,47,50,39,Japan,Mountain duck,84433342,non mi integer ac neque duis bibendum morbi non quam nec dui luctus,8327,17883,46284,667,7503,ACTIVE,682
226,53,37,22,29,77,Mexico,Levaillant's barbet,30001893,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,30995,3092,4841,948,52884,AVAILABLE,292
227,58,14,41,65,60,Syria,"Vulture, griffon",82724081,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,30478,53627,33881,466,122,VERIFYING,601
228,98,99,58,22,30,Philippines,Blue shark,46752602,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla,3755,81862,34403,486,91123,SOLD OUT,156
229,66,75,20,36,99,Tunisia,Tailless tenrec,13115332,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,33162,74188,10069,652,91335,INACTIVE,410
230,59,9,85,69,32,Morocco,"Ibis, glossy",68720846,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,94774,92814,83528,203,35822,SOLD OUT,407
231,63,30,45,89,22,Russia,"Grenadier, common",34055556,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl,34961,28361,7664,524,14416,VERIFYING,55
232,62,84,66,34,73,China,"Tern, white-winged",60276110,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,19354,83114,68163,667,17940,INACTIVE,53
233,30,44,3,65,53,Indonesia,Ocelot,32319416,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,12128,56428,53839,250,51722,INACTIVE,375
234,23,4,65,83,76,Peru,Asian foreset tortoise,60842595,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,78831,92071,98921,224,81933,AVAILABLE,681
235,20,92,26,65,41,China,Kalahari scrub robin,40001271,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque,21570,75911,37769,713,61804,ACTIVE,869
236,76,96,93,16,15,Ethiopia,"Brocket, brown",70065804,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,40747,76453,26726,355,51604,SOLD OUT,608
237,55,65,95,84,4,Gambia,Radiated tortoise,89754811,interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam,21288,68462,93846,929,56669,INACTIVE,369
